MovieLink	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9
https://movie.douban.com/subject/25773932/	0	1.9333333333333333	0.9333333333333333	1	7.133333333333333	1.8666666666666667	5.933333333333334	2.8	0
https://movie.douban.com/subject/6307447/	0	2.9333333333333336	1.9333333333333333	2	12.266666666666667	2.9333333333333336	9.533333333333333	2.8666666666666667	0
https://movie.douban.com/subject/1783457/	0	2.8	1.7333333333333334	0.9333333333333333	2.7333333333333334	2.666666666666667	7.133333333333334	3.8	0
https://movie.douban.com/subject/1293172/	0	1.9333333333333333	0.9333333333333333	1	10.8	2.9333333333333336	8.600000000000001	1.9333333333333333	0
https://movie.douban.com/subject/10463953/	0	2.8666666666666667	0.8	0.9333333333333333	4.733333333333333	1.7333333333333334	8.133333333333333	3.8	0
https://movie.douban.com/subject/3072124/	0	2	2	0.8	6.666666666666667	3.866666666666667	5.666666666666667	2.9333333333333336	0
https://movie.douban.com/subject/10807909/	0	1.9333333333333333	0	0.9333333333333333	5.333333333333334	1.9333333333333333	6.466666666666667	2.8	0
https://movie.douban.com/subject/21360417/	0	3	1.8666666666666667	1.9333333333333333	9.733333333333334	0.9333333333333333	6.733333333333334	2.7333333333333334	0
https://movie.douban.com/subject/25980443/	0	2.9333333333333336	0.8	0	8.533333333333333	1.7333333333333334	9.466666666666669	1.9333333333333333	0
https://movie.douban.com/subject/3734112/	0	1	0.8	0.9333333333333333	6.466666666666667	2.8	6.333333333333334	3.466666666666667	0
https://movie.douban.com/subject/3205624/	0	1.9333333333333333	1	0.8	2.666666666666667	1	7.533333333333334	4.466666666666667	0
https://movie.douban.com/subject/3395373/	0	2.8	1	1.8666666666666667	11.066666666666668	2	6.4	1.9333333333333333	0
https://movie.douban.com/subject/1418834/	0	3	0.8	1.9333333333333333	5.2666666666666675	1.9333333333333333	7.533333333333333	1	0
https://movie.douban.com/subject/26787574/	0	2.9333333333333336	0.8	0.9333333333333333	7.733333333333334	1	7.866666666666667	1.9333333333333333	0
https://movie.douban.com/subject/26289144/	1	2.533333333333333	0	0.9333333333333333	8.933333333333334	1	5.666666666666667	2.666666666666667	0.9333333333333333
https://movie.douban.com/subject/25917973/	0	2.8	1.9333333333333333	2	2.9333333333333336	2.9333333333333336	7.0	0	0
https://movie.douban.com/subject/25895276/	0	1.6	0.8	0.9333333333333333	5.533333333333333	0.9333333333333333	5.666666666666666	3.2	0
https://movie.douban.com/subject/4305436/	0	1.9333333333333333	1	2.466666666666667	7.2	0.9333333333333333	4.866666666666667	2.8666666666666667	0
